id	dam	sire
3DD.003D5866A4_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D5866A7_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D5866A9_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D5866AE_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D5866B7_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D5866BC_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58665B_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586662_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586666_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58666C_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586671_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586676_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586678_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58667B_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586681_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586683_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586686_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586687_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58668A_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586693_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866A6_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866AB_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866AC_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866AD_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866B5_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D5866B8_CX-31_2020	3DD.003D3DB868_CX-67_2018	3DD.003D3129A6_CX-56_2017
3DD.003D585FBD_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FBF_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FC1_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FC3_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FC4_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FC5_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FCC_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FD1_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FDB_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FDF_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FE0_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FEC_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FF2_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FF4_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585FF5_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D586008_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D58600A_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D58600F_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D586016_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585F56_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F5E_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F60_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F61_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F65_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F67_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F6D_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F6E_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F6F_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F71_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F74_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F79_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F80_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F83_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F8A_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F90_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F91_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585F9F_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585FA5_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D585FB4_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D586020_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586023_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586024_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586027_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58602D_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586030_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586031_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586032_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58604C_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58604D_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58604E_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586050_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58605A_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586060_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586063_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D586067_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58606E_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58607A_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58607D_CX-120_2020	3DD.003D3DB826_CX-144_2018	3DD.003D3129A6_CX-56_2017
3DD.003D58601D_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58601E_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586029_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58602A_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58602B_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58602E_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58602F_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586036_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586037_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586038_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58603C_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586042_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586046_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586049_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586053_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58605D_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58606B_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D58606F_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D586078_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D585EF4_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585EF9_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585EFD_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F03_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F04_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F05_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F09_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F10_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F14_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F18_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F1C_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F1D_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F1F_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F30_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F33_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F35_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F36_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F38_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F3A_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F40_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D585F41_CX-48_2020	3DD.003D3DB7F5_CX-144_2018	3DD.003D312B32_CX-140_2017
3DD.003D586218_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58621F_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586223_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586229_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58622B_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58622F_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586234_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586236_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586238_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58623F_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586241_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586242_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586243_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586249_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58624B_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58624C_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586256_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586258_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D586265_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58626E_CX-85_2020	3DD.003D3DB7F0_CX-144_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585EEF_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585EF2_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585EFF_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F01_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F06_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F08_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F0F_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F16_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F17_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F19_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F1A_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F1E_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F21_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F31_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F3D_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F43_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F4A_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F51_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F53_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F54_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F5B_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F5C_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F5D_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F63_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F64_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F70_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F77_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F7B_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F81_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F82_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F86_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F87_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F89_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F8F_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F94_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F97_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F99_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F9C_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585FAF_CX-6_2020	3DD.003D3DB7C7_CX-12_2018	3DD.003D312B72_CX-149_2017
3DD.003D585F62_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585F88_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585F93_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585F96_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FA2_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FA8_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FAA_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FAB_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FAD_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FAE_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FB0_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FB2_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FB3_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D585FB5_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D58665C_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D58665F_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D58668C_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D58669C_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D5866BB_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D58666A_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D58666D_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586672_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586677_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D58667F_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586684_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586689_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D58668F_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586690_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586695_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D586696_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D58669F_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D5866A8_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D5866B2_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D5866B3_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D5866B4_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D5866BA_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D585FB6_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FCF_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FD2_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3dd.003d585fd6_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FE1_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FE5_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FE9_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FEB_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FEF_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FF3_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FF6_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FFA_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586006_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586007_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D58600E_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586010_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586012_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586013_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586017_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D586019_CX-88_2020	3DD.003D3DB792_CX-13_2018	3DD.003D312B55_CX-157_2017
3DD.003D585FB7_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FBA_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FBE_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FC2_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FC7_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FC9_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D585FCB_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
