id sire dam
20144920  20100191  20100345
20144921  20100191  20100345
20144922  20100191  20100345
20144928  20100006  20100360
20144929  20100006  20100360
20144930  20100006  20100360
20144931  20100006  20100360
20144932  20100006  20100360
20144933  20100006  20100360
20144934  20100006  20100360
20144935  20100006  20100360
20144940  20100336  20100814
20144943  20100336  20100814
20144944  20100336  20100814
20144945  20100336  20100814
20144946  20100336  20100814
20144947  20100336  20100814
20144948  20100336  20100814
20144949  20100336  20100814
20144950  20100336  20100814
20144969  20100309  20100939
20144972  20100309  20100939
20144973  20100309  20100939
20144974  20100309  20100939
20144975  20100309  20100939
20144978  20100309  20100939
20144979  20100309  20100939
20144982  20100309  20100939
20144984  20100717  20100881
20144987  20100717  20100881
20144988  20100717  20100881
20144989  20100717  20100881
20144990  20100717  20100881
20144993  20100717  20100881
20144994  20100717  20100881
20144997  20100717  20100881
20144999  20100893  20100900
20145002  20100893  20100900
20145003  20100893  20100900
20145004  20100893  20100900
20145005  20100893  20100900
20145006  20100893  20100900
20145007  20100893  20100900
20145009  20100893  20100900
20145018  20100308  20100681
20145019  20100336  20100909
20145020  20100336  20100909
20145021  20100336  20100909
20145022  20100336  20100909
20145027  20100336  20100909
20145028  20100336  20100909
20145029  20100336  20100909
20145030  20100863  20100523
20145034  20100863  20100523
20145036  20100532  20100523
20145037  20100532  20100523
20145038  20100532  20100523
20145039  20100863  20100523
20145043  20100532  20100523
20145044  20100870  20100355
20145048  20100870  20100355
20145049  20100870  20100355
20145050  20100870  20100355
20145052  20100870  20100355
20145054  20100870  20100355
20145059  20100727  20100175
20145062  20100727  20100175
20145063  20100727  20100175
20145064  20100727  20100175
20145065  20100727  20100175
20145066  20100727  20100175
20145068  20100727  20100175
20145069  20100727  20100175
20145074  20100012  20100646
20145077  20100012  20100646
20145078  20100012  20100646
20145079  20100012  20100646
20145080  20100012  20100646
20145081  20100012  20100646
20145082  20100012  20100646
20145084  20100012  20100646
20145088  20100012  20100646
20145104  20100866  20100872
20145107  20100866  20100872
20145108  20100866  20100872
20145109  20100866  20100872
20145110  20100866  20100872
20145112  20100866  20100872
20145113  20100866  20100872
20145114  20100866  20100872
20145119  20100866  20100009
20145122  20100866  20100009
20145123  20100866  20100009
20145124  20100866  20100009
20145126  20100866  20100009
20145127  20100866  20100009
20145128  20100866  20100009
20145131  20100866  20100009
20145132  20100450  20100543
20145135  20100450  20100543
20145136  20100450  20100543
20145137  20100450  20100543
20145138  20100450  20100543
20145139  20100450  20100543
20145140  20100450  20100543
20145141  20100450  20100543
20145142  20100450  20100543
20145147  20100337  20100349
20145150  20100337  20100349
20145151  20100337  20100349
20145152  20100337  20100349
20145153  20100337  20100349
20145154  20100337  20100349
20145155  20100337  20100349
20145156  20100337  20100349
20145159  20100337  20100349
20145175  20100006  20100884
20145178  20100006  20100884
20145179  20100006  20100884
20145180  20100006  20100884
20145181  20100006  20100884
20145182  20100006  20100884
20145183  20100006  20100884
20145184  20100006  20100884
20145185  20100006  20100884
20145190  20100869  20100353
20145194  20100869  20100353
20145195  20100869  20100353
20145196  20100869  20100353
20145198  20100869  20100353
20145199  20100869  20100353
20145200  20100869  20100353
20145203  20100869  20100353
20145204  20100727  20100829
20145207  20100727  20100829
20145208  20100727  20100829
20145209  20100727  20100829
20145210  20100727  20100829
20145211  20100727  20100829
20145212  20100727  20100829
20145214  20100727  20100829
20145218  20100727  20100829
20145294  20100322  20100837
20145297  20100322  20100837
20145298  20100322  20100837
20145299  20100322  20100837
20145301  20100322  20100837
20145302  20100322  20100837
20145303  20100322  20100837
20145309  20100532  20100521
20145312  20100532  20100521
20145313  20100532  20100521
20145314  20100532  20100521
20145315  20100532  20100521
20145316  20100532  20100521
20145317  20100532  20100521
20145318  20100532  20100521
20145319  20100532  20100521
20145323  20100322  20100359
20145326  20100322  20100359
20145327  20100322  20100359
20145328  20100322  20100359
20145329  20100322  20100359
20145330  20100322  20100359
20145332  20100322  20100359
20145333  20100322  20100359
20145337  20100455  20100457
20145340  20100455  20100457
20145341  20100455  20100457
20145342  20100455  20100457
20145343  20100455  20100457
20145344  20100455  20100457
20145345  20100455  20100457
20145347  20100455  20100457
20145350  20100455  20100457
20145352  20100576  20100470
20145355  20100576  20100470
20145356  20100576  20100470
20145357  20100576  20100470
20145358  20100576  20100470
20145359  20100576  20100470
20145361  20100576  20100470
20145362  20100576  20100470
20145367  20100852  20100357
20145370  20100852  20100357
20145373  20100852  20100357
20145374  20100852  20100357
20145375  20100852  20100357
20145376  20100852  20100357
20145377  20100852  20100357
20145382  20100450  20100457
20145385  20100450  20100457
20145386  20100450  20100457
20145387  20100450  20100457
20145388  20100450  20100457
20145389  20100450  20100457
20145390  20100450  20100457
20145391  20100450  20100457
20145392  20100450  20100457
20145397  20100852  20100539
20145400  20100852  20100539
20145401  20100852  20100539
20145402  20100852  20100539
20145403  20100852  20100539
20145404  20100852  20100539
20145405  20100852  20100539
20145407  20100852  20100539
20145410  20100852  20100539
20145412  20100308  20100885
20145415  20100308  20100885
20145416  20100308  20100885
20145417  20100308  20100885
20145418  20100308  20100885
20145419  20100308  20100885
20145420  20100308  20100885
20145421  20100308  20100885
20145422  20100308  20100885
20145427  20100308  20100681
20145430  20100308  20100681
20145432  20100308  20100681
20145433  20100308  20100681
20145434  20100308  20100681
20145435  20100308  20100681
20145436  20100308  20100681
20145437  20100308  20100681
20145442  20100308  20100681
20145444  20100524  20100856
20145490  20100876  20100174
20145504  20100447  20100916
20145507  20100447  20100916
20145508  20100447  20100916
20145509  20100447  20100916
20145510  20100447  20100916
20145512  20100447  20100916
20145513  20100447  20100916
20145514  20100447  20100916
20145517  20100447  20100916
20145560  20100893  20100906
20145565  20100893  20100906
20145580  20100870  20100355
20180003  20141569  20142122
20180004  20142125  20141976
20180005  20141971  20143146
20180006  20142125  20140597
20180007  20141065  20140821
20180008  20142053  20142231
20180009  20140263  20141071
20180010  20140881  20142063
20180011  20142137  20142468
20180013  20141968  20142072
20180014  20140118  20143269
20180015  20140858  20143133
20180020  20100942  20140107
20180021  20141968  20142072
20180024  20140614  20141182
20180025  20140274  20141577
20180026  20142064  20142069
20180027  20143351  20141173
20180028  20142064  20142069
20180032  20141968  20142072
20180033  20140858  20143133
20180035  20141816  20141076
20180036  20140614  20141182
20180037  20142078  20142380
20180038  20140858  20143133
20180039  20140881  20142063
20180040  20140118  20143313
20180041  20141065  20140281
20180043  20141824  20140834
20180044  20142065  20140262
20180045  20141569  20142122
20180046  20140119  20141557
20180047  20142065  20140262
20180048  20140614  20141182
20180049  20140825  20141578
20180053  20140674  20141374
20180054  20141571  20143368
20180055  20141571  20143368
20180056  20143326  20140859
20180057  20140852  20140681
20180058  20141824  20140277
20180059  20140858  20142156
20180060  20141571  20143368
20180061  20141064  20141823
20180062  20142125  20140597
20180063  20142228  20142124
20180064  20141968  20141175
20180065  20141802  20141077
20180066  20141362  20140254
20180067  20142125  20140884
20180069  20140825  20141578
20180070  20141065  20140281
20180071  20141284  20140832
20180072  20140858  20141137
20180073  20141083  20141394
20180074  20141065  20140821
20180075  20141368  20141980
20180076  20142125  20141976
20180078  20141825  20142071
20180079  20142064  20142377
20180080  20142065  20140262
20180081  20142137  20142468
20180082  20142137  20142468
20180083  20141968  20142072
20180084  20140674  20141374
20180085  20140608  20142374
20180087  20143326  20140859
20180088  20142125  20142156
20180089  20140118  20143269
20180093  20141840  20140607
20180094  20100942  20140107
20180095  20100942  20140107
20180096  20140614  20142128
20180097  20141280  20143128
20180098  20142064  20142377
20180099  20141968  20142072
20180100  20141286  20143365
20180101  20140614  20142128
20180103  20141362  20142118
20180104  20142064  20142377
20180105  20143285  20140865
20180106  20140881  20142378
20180108  20143326  20140859
20180110  20141284  20140832
20180111  20141832  20140611
20180112  20141824  20140277
20180113  20142125  20140884
20180115  20141824  20140834
20180116  20141832  20140611
20180117  20141825  20143346
20180118  20141968  20142072
20180119  20142064  20142069
20180120  20142152  20143135
20180121  20141065  20140281
20180122  20141825  20142071
20180123  20141968  20141175
20180124  20140852  20140681
20180125  20141824  20140277
20180126  20141824  20140277
20180127  20141824  20140277
20180128  20141064  20142054
20180129  20142064  20142069
20180130  20140608  20141370
20180131  20140114  20141972
20180132  20141968  20142072
20180133  20142125  20140106
20180136  20143336  20140283
20180138  20140858  20143133
20180140  20142222  20141275
20180141  20141280  20143128
20180142  20141064  20142054
20180143  20140243  20143363
20180144  20140118  20143269
20180145  20142125  20140270
20180147  20141824  20140277
20180148  20142125  20141137
20180149  20140858  20141137
20180150  20141571  20143368
20180151  20141971  20143146
20180152  20141362  20142118
20180153  20141968  20141175
20180156  20140114  20141972
20180157  20141362  20142118
20180158  20100350  20140612
20180159  20142152  20143135
20180160  20141075  20142620
20180161  20140119  20141360
20180163  20142125  20140597
20180164  20140118  20143269
20180165  20142125  20140884
20180166  20141569  20142122
20180167  20141802  20141077
20180168  20141802  20141089
20180169  20140858  20142156
20180170  20142064  20142069
20180171  20140858  20140246
20180172  20143351  20141173
20180174  20142222  20141275
20180177  20141971  20143146
20180178  20142065  20140262
20180180  20142141  20141134
20180181  20141824  20140277
20180182  20141368  20141980
20180184  20141832  20140611
20180185  20140263  20141071
20180186  20142125  20140884
20180187  20140881  20142063
20180189  20141064  20141823
20180190  20142141  20141134
20180191  20141825  20143346
20180192  20141571  20142150
20180193  20141373  20142146
20180194  20140858  20141137
20180197  20140274  20140617
20180198  20141064  20142054
20180199  20141362  20140254
20180200  20140614  20141182
20180202  20140608  20142374
20180203  20142125  20140597
20180204  20141090  20141813
20180205  20142152  20143135
20180206  20143351  20141173
20180207  20140858  20143133
20180208  20140858  20140246
20180209  20141075  20141385
20180210  20141373  20142146
20180211  20140608  20142374
20180212  20141064  20141823
20180213  20140674  20141374
20180215  20142222  20141375
20180216  20140614  20142128
20180217  20141090  20141813
20180218  20143336  20140283
20180220  20100350  20140612
20180221  20141825  20142071
20180222  20141824  20140834
20180223  20140881  20142378
20180224  20143351  20141173
20180227  20141280  20143128
20180228  20140119  20141557
20180229  20141362  20142118
20180230  20140858  20140246
20180233  20140858  20142156
20180234  20143326  20140859
20180235  20142364  20143262
20180236  20141368  20141980
20180237  20142064  20142377
20180239  20141971  20143146
20180240  20142125  20140106
20180241  20141063  20141974
20180242  20140858  20142156
20180243  20142125  20140106
20180244  20141373  20143361
20180245  20141284  20140832
20180246  20141362  20140254
